7.541899441340782495e-01,1.286811651856193919e+02,1.122861326229015333e+02
6.648044692737430372e-01,1.263540387968409817e+02,1.178832729292931703e+02
7.430167597765363618e-01,1.418581516375283513e+02,1.219690160804102845e+02
7.821229050279329131e-01,1.422808014468329816e+02,9.182583770717405969e+01
7.094972067039105879e-01,1.096773387359214240e+02,1.061558821335146661e+02
7.877094972067039125e-01,1.203602906018581677e+02,8.212397062658574498e+01
8.044692737430167995e-01,1.594712151385347454e+02,1.272410996956617169e+02
7.541899441340782495e-01,1.331076918607930395e+02,1.146849378862972060e+02
8.044692737430167995e-01,1.697722478192305573e+02,1.337398445439272052e+02
8.491620111731843501e-01,1.505637909493782445e+02,1.121422415344385826e+02
